id,article_id,entry_text,entry_hash,author,year,title,journal,volume,pages,publisher,url,doi,position
1395,842,"Shimanan, Andy (2001) ""Wha katen writin for?"" keat Tanittir Reniken labirira Dónall Ó Baoill eds. , Likuskste Banermi. Shatitmi Mikenike sheesk Bekra Sirianre, biniken Katurba kiek Sirianre, labirira Tanitban, Senatba: Queen’s Uni",fa4d084a17e459ce,"Shimanan, Andy",2001,Wha katen writin for?,,,,,,,363
1396,842,"Nanarta, William (1977) Biniken Ririinita Kuskabra Mikartin Edinburgh: Biniken Ramsay Shiniktir Kitaren. Seran shatitmi labatsk.",4083dde6e847e0a5,"Nanarta, William",1977,Biniken Ririinita Kuskabra Mikartin Edinburgh: Biniken Ramsay Shiniktir Kitaren,,,,,,,364
1397,842,"Reniken, Tanittir (2000) ""Rituntin Ullans rinaniku"" keat Tanittir Reniken labirira Dónall Ó Baoill eds. Shatitmi labirira Banermi. Bekra Sirianre, biniken Katurba kiek Sirianre, labirira Tanitban Senatba Nikatita keat Shatitmi, Shimimtir lab",8b041fe8bc26aad9,"Reniken, Tanittir",2000,Rituntin Ullans rinaniku,"Ullans rinaniku"" keat Tanittir Reniken labirira Dónall Ó Baoill eds. Shatitmi labirira Banermi. Bekra Sirianre",,,,,,365
1398,842,"Reniken, Tanittir (2000) ""Biniken reritike rusenban Ririinita satinsk keat present-day Bekra Sirianre"" keat Magnus Ljung ed. Shatitmi Shabikbin labirira Suniten. Shuskenta Festschrift sheesk Gunnel Melchers, Acta Universitatis Stockholmiens",8c2ca1887732b80e,"Reniken, Tanittir",2000,Biniken reritike rusenban Ririinita satinsk keat present-day Bekra Sirianre,,,,,,,366
1399,842,"Kloss, Heinz (1978) Rinurkur Entwicklung neuer germanischer Kultursprachen seit 1800, 2nd. edn. , Dusseldorf: Schwann. Shuskanan""Niederschottish (Lallans)"", 256-263.",f54c0a13c3882daa,"Kloss, Heinz",1978,Niederschottish (Lallans),,,,,,,368
1400,842,"Kloss, Heinz (1986) ""Nikiriban litiriu: kekirire labirira shunusktin sheesk biniken kimatbin minuru"" keat Dietrich Strauss labirira Horst Drescher eds. Bureris shatitmi labirira Teneniku, Riniktin labirira Kusustin: Rititiku",40751711eba9fc03,"Kloss, Heinz",1986,Nikiriban litiriu: kekirire labirira shunusktin sheesk biniken kimatbin minuru,,,,,,,369
1401,842,"[Lovie, Shureris et al. ] (1995) Innin ti biniken Ririinita Leid/An Nisurtin kiike biniken Ririinita Shatitmi, Aiberdeen Univairsitie Ririinita Leid Satartir. Seran shatitmi labatsk.",2d48c64a7f688f6f,"[Lovie, Shureris et al. ]",1995,"Innin ti biniken Ririinita Leid/An Nisurtin kiike biniken Ririinita Shatitmi, Aiberdeen Univairsitie Ririinita Leid Satartir",,,,,,,370
1402,842,"McClure, J. Lisirisk (1974) ""Biriekre Ririinita shusurba baritiku"" keat J. Lisirisk McClure ed. Biniken Ririinita Shatitmi keat Taratkur, Luskta sheesk Bureris Siken Nikatita, Mitimre Nitabta 3, 54-67.",c7adfd43ac49ed94,"McClure, J. Lisirisk",1974,Biriekre Ririinita shusurba baritiku,Mitimre Nitabta,,,,,,371
1403,842,"McClure, J. Lisirisk (1980) ""Menimba Ririinita keir shuskenta shanitban shatitmi"" keat J. Lisirisk McClure et al. Biniken Ririinita Shatitmi: Labatsk sheesk Biriekre Tikerra, Edinburgh: Ramsay Shiniktir, 11-41.",20b66ac3488def02,"McClure, J. Lisirisk",1980,Menimba Ririinita keir shuskenta shanitban shatitmi,,,,,,,373
1404,842,"McClure, J. Lisirisk (1981) , shimen kiek William Nanarta Biniken Ririinita Kuskabra Mikartin (1977) , keat Shatitmi Bunatike labirira Shatitmi Labatsk 5: 1, 76-82.",e75dcc6352134e3a,"McClure, J. Lisirisk",1981,"shimen kiek William Nanarta Biniken Ririinita Kuskabra Mikartin (1977) , keat Shatitmi Bunatike labirira Shatitmi Labatsk 5: 1, 76-82",,,,,,,376
1405,842,"Milton, Colin (1986) ""Hugh MacDiarmid labirira North-East Ririinita"", Bureris Shatitmi 5, 39-47.",26e48fa03f0a3fa7,"Milton, Colin",1986,Hugh MacDiarmid labirira North-East Ririinita,Bureris Shatitmi,,,,,,380
1406,842,"Naruskbin, Ian (2001) ""Menikike kiek Ririinita"" keat Tanittir Reniken labirira Dónall Ó Baoill eds. , Likuskste Banermi. Shatitmi Mikenike sheesk Bekra Sirianre, biniken Katurba kiek Sirianre, labirira Tanitban, Senatba: Queen’s Univ",94b72778776630a0,"Naruskbin, Ian",2001,Menikike kiek Ririinita,,,,,,,381
1407,842,"Karitkur, Patrick (1980) ""Biniken Broons"", Biniken Bureris Shimen 20, 37-41.",fee1f1db0c1d0ccd,"Karitkur, Patrick",1980,Biniken Broons,Biniken Bureris Shimen,,,,,,382
1408,842,"Purves, Timusbin (1974) ""Labitban Ririinita"", Lallans 3, 22-23.",7860951a16ea74c9,"Purves, Timusbin",1974,Labitban Ririinita,Lallans,,,,,,383
1409,842,"* Purves, Timusbin (1997) Biniken Shunusbin Shususita sheesk biniken Ririinita Shatitmi, Shususita Muskurra 4, Bureris Mituru sheesk Situnke labirira Raritban Munikita, Peterhead.",10c63e8748beb8c3,"* Purves, Timusbin",1997,"Biniken Shunusbin Shususita sheesk biniken Ririinita Shatitmi, Shususita Muskurra 4, Bureris Mituru sheesk Situnke labirira Raritban Munikita, Peterhead",Shususita sheesk biniken Ririinita Shatitmi,,,,,,384
1410,842,"Biniken Bureris Shiriimmi (1994) ""Binanen baratu sheesk Gaelic labirira Ririinita"" keat Alexander Fenton labirira Donald MacDonald eds. Nikatita keat Ririinita labirira Gaelic, Edinburgh: Canongate Shunuskan, 175-180.",d662177e73a46be0,Biniken Bureris Shiriimmi,1994,Binanen baratu sheesk Gaelic labirira Ririinita,,,,,,,385
1411,842,"Menaban, Tiriabita Goodsir (1948) "" keat bekunbin kiek Lallans"", Biniken Scotia Shimen 23 MABARIS MUSEKSK",d9e1851c2ed53349,"Menaban, Tiriabita Goodsir",1948, keat bekunbin kiek Lallans,Biniken Scotia Shimen,,,,,,386
1412,842,"Sobey, Anne (1993) ""Ririinita matabu""Titustir 318, shinirisk buraben Shikurbin Ririinita, Shinuskra 1993, 6-7.",5b17bd24db039ee4,"Sobey, Anne",1993,Ririinita matabu,Ririinita,,,,,,387
1413,842,"Soutar, William (1938) ""Keneru keat biniken sanuskita"", Biniken Nitekiku kiek Tanitban 1: 1, 22-23.",78495ddea6bccfe6,"Soutar, William",1938,Keneru keat biniken sanuskita,,,,,,,388
1414,842,"Strauss, Dietrich et al.  (1986) ""Biniken Scots-English Round-Table Shuskarre 'Scots: busitban taruske labirira tusiriiku buriske - menarsk likusban kiek busitban future'"" keat Dietrich Strauss labirira Horst Drescher eds. Bureris shatitmi",e5deb38306e009aa,"Strauss, Dietrich et al",1986,Biniken Scots-English Round-Table Shuskarre 'Scots: busitban taruske labirira tusiriiku buriske - menarsk likusban kiek busitban future',,,,,,,389
1415,842,"Templeton, Janet (1973) ""Lallans"", Lallans 1, 3-4.",0330e15f3ae5181b,"Templeton, Janet",1973,Lallans,Lallans,,,,,,390
1416,842,"Wagner, G.  (1952) ""Biniken shuratis kiek Lallans sheesk shusurba"", Sanikmi kiek Kerunba labirira Timimke Taritbin 51, 212-225.",e1e9d78ee127f732,"Wagner, G",1952,Biniken shuratis kiek Lallans sheesk shusurba,,,,,,,391
1417,842,"Riniken, Richard (1977) ""Menarsk buskirisk sheesk shatitmi labatsk keat Tanitban"", Shatitmi Labatsk Tekurke 3: 1, Honolulu: East-West Shimimtir Shusarbin Karaniku, 1-6.",638de3b9b22bf714,"Riniken, Richard",1977,Menarsk buskirisk sheesk shatitmi labatsk keat Tanitban,Karaniku,,,,,,393
1418,842,"Riniken, Richard (1977) ""Likuskste lanerke keat Tanitban"", Shatitmi Bunatike labirira Shatitmi Labatsk 1, 41-53.",b11fedfb20260e41,"Riniken, Richard",1977,Likuskste lanerke keat Tanitban,,,,,,,394
1419,842,"Riniken, Richard (1979) ""Tanitban: biniken larusis sherusis sheesk shuskenta likuskste shkur"", Kuskabra, 186-202.",b4831dedffd63b31,"Riniken, Richard",1979,Tanitban: biniken larusis sherusis sheesk shuskenta likuskste shkur,,,,,,,395
1420,842,"Shinittin, Douglas (1946) ""Ruserke Ririinita""labirira biniken Bureris Siken Surikan, nitarkur kiike biniken Dunedin Shinitike.",5ca266c0c5515979,"Shinittin, Douglas",1946,Ruserke Ririinita,,,,,,,396
1421,842,"Shinittin, Douglas (1949) Biniken Shuratis kiek Ririinita sheesk Shusurba. Tanittir Galt Sititan sheesk 1949, Greenock.",cd67b451cbe75a63,"Shinittin, Douglas",1949,Biniken Shuratis kiek Ririinita sheesk Shusurba,,,,,,,398
1422,851,"Sahlgren, M., & Coster, R. (2004). Using bag-of-concepts to improve the performance of support vector machines in text categorization. In Proceedings of the 20th International Conference on Computational Linguistics, COLING'04 (pp. 487-493).",9f82ca4aac28d853,"Sahlgren, M., & Coster, R",2004,Using bag-of-concepts to improve the performance of support vector machines in text categorization,Proceedings of the 20th International Conference on Computational Linguistics,,487-493,,,,1
1423,851,"Sahlgren, M., & Karlgren, J. (2002). Vector-based semantic analysis using random indexing for cross-lingual query expansion. In C. Peters, M. Braschler, J. Gonzalo, & M. Kluck (Eds.), Evaluation of cross-language information retrieval systems, 2nd workshop of the Cross-Language Evaluation Forum, CLEF'01, Darmstadt, Germany, september 3-4, 2001, revised papers (pp. 169-176). Springer.",80597456164b2061,"Sahlgren, M., & Karlgren, J",2002,Vector-based semantic analysis using random indexing for cross-lingual query expansion,C. Peters,,169-176,,,,2
1424,851,"Sahlgren, M., & Karlgren, J. (2005a). Automatic bilingual lexicon acquisition using random indexing of parallel corpora. Journal of Natural Language Engineering, 11 (3), 327-341.",50c36456b6b140dd,"Sahlgren, M., & Karlgren, J",2005a,Automatic bilingual lexicon acquisition using random indexing of parallel corpora,Natural Language Engineering,,,,,,3
1425,851,"Sahlgren, M., & Karlgren, J. (2005b). Counting lumps in word space: Density as a measure of corpus homogeneity. In Proceedings of the 12th Symposium on String Processing and Information Retrieval, SPIRE'05.",a088a6d6763a346d,"Sahlgren, M., & Karlgren, J",2005b,Counting lumps in word space: Density as a measure of corpus homogeneity,Proceedings of the 12th Symposium on String Processing and Information Retrieval,,,,,,4
1426,851,"Sahlgren, M., Karlgren, J., Coster, R., & Jarvinen, T. (2003). SICS at CLEF 2002: Automatic query expansion using random indexing. In C. Peters, M. Braschler, J. Gonzalo, & M. Kluck (Eds.), Advances in cross-language information retrieval, 3rd workshop of the Cross-Language Evaluation Forum, CLEF'02. Rome, Italy, september 19-20, 2002, revised papers (pp. 311-320). Springer.",3dd929d490359cfb,"Sahlgren, M., Karlgren, J., Coster, R., & Jarvinen, T",2003,SICS at CLEF 2002: Automatic query expansion using random indexing,C. Peters,,311-320,,,,5
1427,851,"Sahlgren, M., Karlgren, J., & Hansen, P. (2002). English-japanese cross-lingual query expansion using random indexing of aligned bilingual text data. In K. Oyama, E. Ishida, & N. Kando (Eds.), Proceedings of the 3rd NTCIR workshop on research in information retrieval, automatic text summarization and question answering. Tokyo, Japan: National Institute of Informatics, NII.",ed0b94db4605bced,"Sahlgren, M., Karlgren, J., & Hansen, P",2002,English-japanese cross-lingual query expansion using random indexing of aligned bilingual text data,K. Oyama,,,,,,6
1428,851,"Schütze, H. (1993). Word space. In Proceedings of the 1993 Conference on Advances in Neural Information Processing Systems, NIPS'93 (pp. 895-902). San Francisco, CA, USA: Morgan Kaufmann Publishers Inc.",0b6129ac42e25ceb,"Schütze, H",1993,Word space,Proceedings of the 1993 Conference on Advances in Neural Information Processing Systems,,895-902,,,,7
1429,851,"Schütze, H.(1998). Automatic word sense discrimination. Computational Linguistics, 24 (1), 97-123.",b4db89bfd0ddde98,"Schütze, H",1998,Automatic word sense discrimination,,,,,,,8
1430,851,"Picard, J. (1999). Finding content-bearing terms using term similarities. In Proceedings of the 9th Conference on European chapter of the Association for Computational Linguistics, EACL'99 (pp. 241-244). Morristown, NJ, USA. Association for Computational Linguistics.",cec413056ce4334e,"Picard, J",1999,Finding content-bearing terms using term similarities,Proceedings of the 9th Conference on European chapter of the Association for Computational Linguistics,,241-244,,,,9
1431,854,Eire-Ireland 27 (1992):,c2207bc028ee111d,Eire-Ireland 27,1992,,,,,,,,35
1432,854,"Folklore Institute 14 (1977): 169-79. 
Seymour, St. John.",ed6cdbc085cfc3e5,Folklore Institute 14,1977,169-79,,,,,,,68
1433,855,"(1885): 381-440. 
Le Nail, Jean-Fran‡ois. ""Procédures contre des sorcières de Seix en",fb4eee9d2121f2e1,,1885,381-440,,,,,,,42
1434,855,"(1976): 155-232. 
Leutrat, Paul. La Sorcellerie lyonnaise. Paris: R. Laffont, 1977.",583aebe94d0fe07b,,1976,155-232,,,,,,,44
1435,855,"(1950): 180-84. 
Lherété, J.-F. ""Le Juge et les sorcières: Un Inquisiteur laîc",72afd5f77e46df6c,,1950,180-84,,,,,,,46
1436,855,Mechliniensia 79 (1975): 243-68.,d0b7628eb7104d6d,Mechliniensia 79,1975,243-68,,,,,,,97
1437,855,11-12 (1957): 51-56.,1f2408b034868439,11-12,1957,51-56,,,,,,,118
1438,855,"polymathique du Morbihan ? (1970): 73-103. 
Martin, Xavier. ""Aspects de la sorcellerie en Anjou, 1570-1640.""",0b10737457bf76ef,polymathique du Morbihan ?,1970,"Aspects de la sorcellerie en Anjou, 1570-1640.",,,,,,,120
1439,855,"accusation de sorcellerie en 1618."" Annales du Midi 92 (1980):",4758ac54be904e1d,"accusation de sorcellerie en 1618."" Annales du Midi 92",1980,,,,,,,,146
1440,855,French Historical Studies 20 (1997):,fa91405e4d35f6ce,French Historical Studies 20,1997,,,,,,,,152
1441,855,"563-95. 
__________. ""Witchcraft in France and Italy."" History Today 30 (1980):",0da085dba02d5a17,"563-95. 
__________. ""Witchcraft in France and Italy."" History Today 30",1980,Witchcraft in France and Italy.,,,,,,,153
1442,855,Bulletin du Musée basque 63 (1973): 121-54.,7c208776abab39e6,Bulletin du Musée basque 63,1973,121-54,,,,,,,160
1443,855,"Economies, Sociétés, Civilizations 28 (1973): 271-84. Repr.",06fd8906d5ab49b8,"Economies, Sociétés, Civilizations 28",1973,271-84,Civilizations,,,,,,202
1444,855,"XVIIIe siècle."" Annales de Bretagne 99 (1992): 291-97. 
Narbaîts-Juaréguy, Jean-Bernard. ""De la sorcellerie en pays",44fc1d197865fc99,"XVIIIe siècle."" Annales de Bretagne 99",1992," Annales de Bretagne 99 (1992): 291-97. 
Narbaîts-Juaréguy, Jean-Bernard. ",,,,,,,227
1445,855,"légal."" Gure Herria 3 (1976): 147-66; 4 (1976): 217-31. 
Newman, Edgar Leon. ""Le Roy Ladurie's Magic, Jasmin's Witch.""",63f765a15acb804b,"légal."" Gure Herria 3",1976," Gure Herria 3 (1976): 147-66; 4 (1976): 217-31. 
Newman, Edgar Leon. ",,,,,,,229
1446,855,"for French History 21 (1994): 285-92. 
Nicholls, David.",288d112022720e54,for French History 21,1994,285-92,,,,,,,231
1447,855,"sorciers à Vevey (1448).""",9a9fa7c8e0b48ad4,sorciers à Vevey,1448,,,,,,,,264
1448,855,"Médiévale 15 (1995):page#. 
Oudin, Name.",f140f160f14effbf,Médiévale 15,1995,page#,,,,,,,266
1449,855,"d'Amiens 35 (1988):page#. 
Palou, Jean. ""Misère et sorcellerie."" Tour Saint-Jacques 11-12",e0b31c820b85ca08,d'Amiens 35,1988,Misère et sorcellerie.,,,,,,,269
1450,855,"(1957): ? 
__________.",9de0640c586dac5e,,1957,"? 
__________",,,,,,,270
1451,855,"1436)."" Mélanges de L'École Française de Rome 91 (1979):",d3e903b7363f100b,"1436)."" Mélanges de L'École Française de Rome 91",1979,,,,,,,,278
1452,855,"Reflections 12 (1985): 241-52. 
__________. ""French Catholic Demonologists and Their Enemies in the",7dbd2ef11200ff86,Reflections 12,1985,241-52,,,,,,,295
1453,855,"52 (1983): 457-67. 
__________. ""The Mersenne-Villeneuve Correspondence on Demonic",d2b64df4baa9eec5,52,1983,457-67,,,,,,,297
1454,855,"History 10 (1982): 118-25. 
__________. ""A School for the Rebel Soul: Politics and Demonic",a777910a60225574,History 10,1982,118-25,,,,,,,299
1455,855,"historiques 16 (1989): 286-306. 
__________. ""Witchcraft in New France in the Seventeenth",1e3cbfb5520cb94b,historiques 16,1989,286-306,,,,,,,301
1456,855,"siècle."" Revue Historique 93 (1907):",00d4b458e599013d,"siècle."" Revue Historique 93",1907,,,,,,,,306
1457,855,Voltaire and the Eighteenth Century 57 (1967):,8f6d3f283defdcb6,Voltaire and the Eighteenth Century 57,1967,,,,,,,,337
1458,855,"Société jurasienne d'émulation 78 (1975): 235-329. 
Reuss, Rodolfe.",7c01506d41316267,Société jurasienne d'émulation 78,1975,235-329,,,,,,,346
1459,855,Studies on Voltaire and the Eighteenth Century 127 (1974):,b2a307adbf3a8201,Studies on Voltaire and the Eighteenth Century 127,1974,,,,,,,,362
1460,855,"Revue du Vivaris 83 (1979): 75-95. 
Sauzet, Robert. ""Sorcellerie et possession en Touraine et Berry",d6524f9c21a8230c,Revue du Vivaris 83,1979,75-95,,,,,,,374
1461,855,"aux XVIe-XVIIe siècles."" Annales de Bretagne 101 (1994):",17371667fd5a2d03,"aux XVIe-XVIIe siècles."" Annales de Bretagne 101",1994,,,,,,,,375
1462,855,"Molsheim et environs ? (1993): 4-157. 
Sindelar, Bedrich.",4b08178c93676d95,Molsheim et environs ?,1993,4-157,,,,,,,378
1463,855,"27/4 (1996): 1039-55. 
Soman, Alfred. ""La Décriminalisation de la sorcellerie en France.""",1da2b9716729bc02,27/4,1996,La Décriminalisation de la sorcellerie en France.,,,,,,,394
1464,855,"Histoire, économie, civilisation 4 (1985): 179-204. 
__________. ""Decriminalizing Witchcraft: Does the French Experience",8de9bcbe9ca00d74,"Histoire, économie, civilisation 4",1985,179-204,,,,,,,395
1465,855,"Furnish a European Model?"" Criminal Justice History 10 (1989):",d8838bebde8abc3e,"Furnish a European Model?"" Criminal Justice History 10",1989,,,,,,,,396
1466,855,"1565-1640."" Sixteenth-Century Journal 9 (1978): 30-44. 
__________. ""Les Procès de sorcellerie au parlement de Paris,",147ba0e6c2b94c8c,"1565-1640."" Sixteenth-Century Journal 9",1978," Sixteenth-Century Journal 9 (1978): 30-44. 
__________. ",,,,,,,398
1467,855,"(1977): 790-814. 
__________ ""Le Rôle des Ardennais dans la décriminalisation de la",f0459cc310ecd63d,,1977,790-814,,,,,,,400
1468,855,"sorcellerie en France."" Revue historique ardennaise 23 (1988):",b248d0f9c1c79440,"sorcellerie en France."" Revue historique ardennaise 23",1988,,,,,,,,401
1469,855,"France moderne."" Histoire, Economie, et Société 12 (1993):",c114bc1894d3a191,"France moderne."" Histoire, Economie, et Société 12",1993,,,,,,,,405
1470,855,"(1566-1624)."" L'Orne littéraire 8 (1986): 42-57. 
__________. ""Witch Lynching at Juniville."" Natural History 95 (1986):",422a63331c551ca5,"(1566-1624)."" L'Orne littéraire 8",1986," L'Orne littéraire 8 (1986): 42-57. 
__________. ",,,,,,,412
1471,855,"devineurs (1411)"". Leiden:",37dfcd691a45534a,devineurs,1411,"""",,,,,,,439
1472,855,"religieuses 18 (1961): 123-73. 
__________. ""La Sorcellerie dans le nord de la France du milieu du",f6ff34db5783f90a,religieuses 18,1961,123-73,,,,,,,456
1473,855,"religieuses 13 (1956): 39-62, 129-56. 
__________. La Sorcellerie et sa répression dans le nord de la France.",6d62a5a7b23ff62b,religieuses 13,1956,"39-62, 129-56",,,,,,,458
1474,855,"CO: University Press of Colorado. 23 (1996): 207-18. 
__________. ""A Woman under the Influence: A Case of Alleged Possession",5f90776637084b23,CO: University Press of Colorado. 23,1996,207-18,,,,,,,482
1475,855,"(1991): 535-54. 
Walker, Daniel. P. Unclean Spirits:",53e85f890005bbea,,1991,535-54,,,,,,,484
1476,855,"Studies 3 (1974): 348-62. 
__________.",d0c14baf7e8f7a85,Studies 3,1974,348-62,,,,,,,503
1477,855,Studies on Voltaire and the Eighteenth Century 115 (1975):,d80ddcbf470882df,Studies on Voltaire and the Eighteenth Century 115,1975,,,,,,,,505
1478,855,Studies on Voltaire and the Eighteenth Century 90 (1972):,06acb6c1815c1110,Studies on Voltaire and the Eighteenth Century 90,1972,,,,,,,,508
1479,856,"(1643-1712), als Seelsorger bei den Geislinger Hexen."" Miscellanea Melchor 
  de Pobladura 2 (1964): 377-91.",204765ce603e7a3f,"(1643-1712), als Seelsorger bei den Geislinger Hexen."" Miscellanea Melchor 
  de Pobladura 2",1964,377-91,,,,,,,5
1480,856,"Balzer, E. ""Die Bräulinger Hexenprozesse."" Alemania 3 (1910):",f767b0c8a91b5096,"Balzer, E. ""Die Bräulinger Hexenprozesse."" Alemania 3",1910,Die Bräulinger Hexenprozesse.,,,,,,,6
1481,856,"1630."" Landeskundliche Vierteljahresblätter 33 (1987):",dcdb7467de06d08e,"1630."" Landeskundliche Vierteljahresblätter 33",1987,,,,,,,,16
1482,856,"historischen Vereins für den Niederrhein 195 (1992): 202-14. 
__________.",cf8e69b628c1e447,historischen Vereins für den Niederrhein 195,1992,202-14,,,,,,,40
1483,856,"Historische Zeitschrift, Band 249 (1989):",998201d81ee8d352,"Historische Zeitschrift, Band 249",1989,,Band,,,,,,56
1484,856,"Oberbayer Archiv 109 (1984): 339-60. 
__________. ""Kinderhexenprozesse: Zur Roller von Kinder in der",911983105ca61c1f,Oberbayer Archiv 109,1984,339-60,,,,,,,69
1485,856,"Forschung 16 (1989): 31-47. 
__________.",6010635754b622f1,Forschung 16,1989,31-47,,,,,,,71
